region_name_1_20000,prefecture,region_name_10km,mesh_10km,mesh_1km,number_of_factories,number_of_workers,shipment
一関,岩手,陸中江刺,584161,58416144,21,1027,2307582
一関,岩手,陸中江刺,584161,58416145,2,109,0
一関,岩手,陸中江刺,584161,58416133,1,13,0
一関,岩手,陸中江刺,584161,58416134,1,5,0
一関,岩手,陸中江刺,584161,58416123,4,63,33591
一関,岩手,陸中江刺,584161,58416124,4,73,39669
一関,岩手,陸中江刺,584161,58416128,1,4,0
一関,岩手,陸中江刺,584161,58416112,1,9,0
一関,岩手,陸中江刺,584161,58416113,3,72,31627
一関,岩手,陸中江刺,584161,58416114,1,59,0
一関,岩手,陸中江刺,584161,58416115,3,54,16853
一関,岩手,陸中江刺,584161,58416119,1,4,0
一関,岩手,陸中江刺,584161,58416101,2,36,0
一関,岩手,陸中江刺,584161,58416102,2,57,0
一関,岩手,陸中江刺,584161,58416103,3,33,39053
一関,岩手,陸中江刺,584161,58416104,1,12,0
一関,岩手,陸中江刺,584161,58416105,1,17,0
一関,岩手,人首,584162,58416270,1,27,0
一関,岩手,人首,584162,58416276,1,6,0
一関,岩手,人首,584162,58416233,1,15,0
一関,岩手,種山ヶ原,584163,58416395,1,14,0
一関,岩手,種山ヶ原,584163,58416375,1,22,0
一関,岩手,陸前八日町,584164,58416487,2,15,0
一関,岩手,陸前八日町,584164,58416488,1,5,0
一関,岩手,陸前八日町,584164,58416435,3,67,24052
一関,岩手,陸前八日町,584164,58416437,1,23,0
一関,岩手,小白浜,584166,58416691,1,6,0
一関,岩手,小白浜,584166,58416694,4,112,204797
一関,岩手,小白浜,584166,58416649,3,70,70110
一関,岩手,平田(岩手),584167,58416790,4,88,73548
一関,岩手,平田(岩手),584167,58416791,5,98,165362
一関,岩手,平田(岩手),584167,58416741,1,10,0
一関,岩手,北上,584170,58417090,8,1649,7571403
一関,岩手,北上,584170,58417091,3,423,964519
一関,岩手,北上,584170,58417095,2,61,0
一関,岩手,北上,584170,58417096,1,23,0
一関,岩手,北上,584170,58417097,1,18,0
一関,岩手,北上,584170,58417098,1,12,0
一関,岩手,北上,584170,58417099,16,1406,3428536
一関,岩手,北上,584170,58417080,1,6,0
一関,岩手,北上,584170,58417087,1,10,0
一関,岩手,北上,584170,58417088,6,103,303525
一関,岩手,北上,584170,58417089,8,118,229380
一関,岩手,北上,584170,58417070,4,476,1239826
一関,岩手,北上,584170,58417071,1,5,0
一関,岩手,北上,584170,58417072,2,33,0
一関,岩手,北上,584170,58417075,1,82,0
一関,岩手,北上,584170,58417076,4,127,152319
一関,岩手,北上,584170,58417077,2,132,0
一関,岩手,北上,584170,58417078,4,63,234123
一関,岩手,北上,584170,58417079,11,160,336091
一関,岩手,北上,584170,58417060,7,236,282408
一関,岩手,北上,584170,58417061,3,81,20359
一関,岩手,北上,584170,58417064,1,5,0
一関,岩手,北上,584170,58417065,1,14,0
一関,岩手,北上,584170,58417068,7,63,62251
一関,岩手,北上,584170,58417069,3,33,21387
一関,岩手,北上,584170,58417051,1,13,0
一関,岩手,北上,584170,58417052,2,14,0
一関,岩手,北上,584170,58417053,4,289,487072
一関,岩手,北上,584170,58417054,3,574,2071768
一関,岩手,北上,584170,58417055,4,56,10336
一関,岩手,北上,584170,58417056,1,4,0
一関,岩手,北上,584170,58417059,3,35,23943
一関,岩手,北上,584170,58417042,1,37,0
一関,岩手,北上,584170,58417047,3,100,167587
一関,岩手,北上,584170,58417048,5,51,33746
一関,岩手,北上,584170,58417049,5,92,31017
一関,岩手,北上,584170,58417032,1,10,0
一関,岩手,北上,584170,58417034,2,10,0
一関,岩手,北上,584170,58417036,2,17,0
一関,岩手,北上,584170,58417037,1,80,0
一関,岩手,北上,584170,58417038,1,20,0
一関,岩手,北上,584170,58417039,3,52,29744
一関,岩手,北上,584170,58417026,1,110,0
一関,岩手,北上,584170,58417027,1,4,0
一関,岩手,北上,584170,58417028,9,191,160398
一関,岩手,北上,584170,58417029,2,388,0
一関,岩手,北上,584170,58417015,1,6,0
一関,岩手,北上,584170,58417018,1,6,0
一関,岩手,北上,584170,58417019,2,58,0
一関,岩手,北上,584170,58417006,1,7,0
一関,岩手,北上,584170,58417007,5,184,373985
一関,岩手,北上,584170,58417008,7,578,1129557
一関,岩手,口内,584171,58417190,16,1340,5599307
一関,岩手,口内,584171,58417191,2,42,0
一関,岩手,口内,584171,58417192,1,5,0
一関,岩手,口内,584171,58417193,1,5,0
一関,岩手,口内,584171,58417170,2,15,0
一関,岩手,口内,584171,58417160,1,9,0
一関,岩手,口内,584171,58417150,3,25,11650
一関,岩手,口内,584171,58417151,1,21,0
一関,岩手,口内,584171,58417140,2,56,0
一関,岩手,口内,584171,58417147,1,21,0
一関,岩手,口内,584171,58417149,1,16,0
一関,岩手,口内,584171,58417130,1,4,0
一関,岩手,野手崎,584172,58417293,1,23,0
一関,岩手,小友,584173,58417398,1,40,0
一関,岩手,小友,584173,58417386,1,12,0
一関,岩手,小友,584173,58417388,1,4,0
一関,岩手,小友,584173,58417389,3,138,189403
一関,岩手,小友,584173,58417363,1,10,0
一関,岩手,小友,584173,58417342,1,8,0
一関,岩手,小友,584173,58417323,1,14,0
一関,岩手,遠野,584174,58417492,5,35,13114
一関,岩手,遠野,584174,58417494,2,147,0
一関,岩手,遠野,584174,58417480,2,43,0
一関,岩手,遠野,584174,58417481,1,65,0
一関,岩手,遠野,584174,58417482,3,91,162200
一関,岩手,遠野,584174,58417485,1,16,0
一関,岩手,遠野,584174,58417486,3,16,17785
一関,岩手,遠野,584174,58417476,3,45,51048
一関,岩手,遠野,584174,58417477,2,44,0
一関,岩手,遠野,584174,58417465,1,19,0
一関,岩手,遠野,584174,58417466,1,11,0
一関,岩手,遠野,584174,58417453,1,34,0
一関,岩手,遠野,584174,58417456,1,363,0
一関,岩手,遠野,584174,58417458,1,7,0
一関,岩手,遠野,584174,58417447,2,103,0
一関,岩手,遠野,584174,58417437,3,50,29975
一関,岩手,陸中大橋,584175,58417537,1,29,0
一関,岩手,陸中大橋,584175,58417508,1,9,0
一関,岩手,小佐野,584176,58417635,1,12,0
一関,岩手,小佐野,584176,58417626,1,18,0
一関,岩手,小佐野,584176,58417629,10,726,6004454
一関,岩手,小佐野,584176,58417618,4,1070,2665302
一関,岩手,小佐野,584176,58417619,1,14,0
一関,岩手,小佐野,584176,58417600,1,9,0
一関,岩手,小佐野,584176,58417603,1,9,0
一関,岩手,小佐野,584176,58417604,4,271,320560
一関,岩手,小佐野,584176,58417605,1,34,0
一関,岩手,小佐野,584176,58417606,3,41,27254
一関,岩手,小佐野,584176,58417607,1,5,0
一関,岩手,釜石,584177,58417791,2,57,0
一関,岩手,釜石,584177,58417793,1,21,0
一関,岩手,釜石,584177,58417780,1,22,0
一関,岩手,釜石,584177,58417783,2,20,0
一関,岩手,釜石,584177,58417771,1,10,0
一関,岩手,釜石,584177,58417761,1,23,0
一関,岩手,釜石,584177,58417750,3,160,216897
一関,岩手,釜石,584177,58417720,6,68,63210
一関,岩手,釜石,584177,58417721,5,37,106293
一関,岩手,釜石,584177,58417722,5,74,154694
一関,岩手,釜石,584177,58417723,1,15,0
一関,岩手,釜石,584177,58417710,2,28,0
一関,岩手,釜石,584177,58417711,5,234,447957
七尾,石川,津幡,553605,55360596,12,170,177747
七尾,石川,津幡,553605,55360597,17,406,856684
七尾,石川,津幡,553605,55360598,1,7,0
七尾,石川,津幡,553605,55360599,1,4,0
七尾,石川,津幡,553605,55360586,24,288,412262
七尾,石川,津幡,553605,55360587,9,204,471366
七尾,石川,津幡,553605,55360575,6,108,103885
七尾,石川,津幡,553605,55360576,4,48,47314
七尾,石川,津幡,553605,55360577,7,195,405540
七尾,石川,津幡,553605,55360565,7,54,44660
七尾,石川,津幡,553605,55360566,8,111,106459
七尾,石川,津幡,553605,55360567,1,29,0
七尾,石川,津幡,553605,55360568,1,7,0
七尾,石川,津幡,553605,55360555,4,31,14550
七尾,石川,津幡,553605,55360556,7,164,162858
七尾,石川,津幡,553605,55360557,1,14,0
七尾,石川,津幡,553605,55360558,1,97,0
七尾,石川,津幡,553605,55360545,13,167,193717
七尾,石川,津幡,553605,55360546,1,7,0
七尾,石川,津幡,553605,55360547,1,6,0
七尾,石川,津幡,553605,55360534,1,5,0
七尾,石川,津幡,553605,55360535,2,60,0
七尾,石川,津幡,553605,55360537,1,8,0
七尾,石川,津幡,553605,55360538,3,29,34200
七尾,石川,津幡,553605,55360524,1,7,0
七尾,石川,津幡,553605,55360527,2,55,0
七尾,石川,津幡,553605,55360528,2,13,0
七尾,石川,津幡,553605,55360513,1,6,0
七尾,石川,津幡,553605,55360514,1,5,0
七尾,石川,津幡,553605,55360518,3,39,37028
七尾,石川,津幡,553605,55360503,3,31,43707
七尾,石川,津幡,553605,55360504,1,13,0
七尾,石川,津幡,553605,55360507,3,75,78411
七尾,石川,津幡,553605,55360508,8,177,196483
七尾,石川,津幡,553605,55360509,2,11,0
七尾,石川,石動,553606,55360675,1,7,0
七尾,石川,石動,553606,55360650,1,4,0
七尾,石川,石動,553606,55360640,1,8,0
七尾,石川,石動,553606,55360622,2,13,0
七尾,石川,石動,553606,55360626,1,21,0
七尾,石川,石動,553606,55360629,2,53,0
七尾,石川,石動,553606,55360612,1,4,0
七尾,石川,石動,553606,55360619,2,12,0
七尾,石川,石動,553606,55360603,1,9,0
七尾,石川,石動,553606,55360608,2,16,0
七尾,石川,石動,553606,55360609,10,111,150310
七尾,富山,戸出,553607,55360795,1,4,0
七尾,富山,戸出,553607,55360796,2,18,0
七尾,富山,戸出,553607,55360797,4,155,418682
七尾,富山,戸出,553607,55360798,1,150,0
七尾,富山,戸出,553607,55360799,8,125,146042
七尾,富山,戸出,553607,55360785,2,11,0
七尾,富山,戸出,553607,55360787,5,222,353934
七尾,富山,戸出,553607,55360788,11,229,1454609
七尾,富山,戸出,553607,55360789,3,88,107396
七尾,富山,戸出,553607,55360770,1,7,0
七尾,富山,戸出,553607,55360774,1,83,0
七尾,富山,戸出,553607,55360775,6,177,289921
七尾,富山,戸出,553607,55360776,1,7,0
七尾,富山,戸出,553607,55360777,17,244,300708
七尾,富山,戸出,553607,55360778,2,17,0
七尾,富山,戸出,553607,55360779,1,5,0
七尾,富山,戸出,553607,55360763,1,4,0
七尾,富山,戸出,553607,55360764,4,55,38412
七尾,富山,戸出,553607,55360765,2,15,0
七尾,富山,戸出,553607,55360766,7,394,902451
七尾,富山,戸出,553607,55360767,6,181,209452
七尾,富山,戸出,553607,55360768,4,108,136294
七尾,富山,戸出,553607,55360753,1,20,0
七尾,富山,戸出,553607,55360754,8,301,315623
七尾,富山,戸出,553607,55360755,8,233,367668
七尾,富山,戸出,553607,55360756,2,192,0
七尾,富山,戸出,553607,55360757,1,50,0
七尾,富山,戸出,553607,55360759,1,22,0
七尾,富山,戸出,553607,55360743,7,428,1339408
七尾,富山,戸出,553607,55360744,4,59,134769
七尾,富山,戸出,553607,55360745,10,230,445914
七尾,富山,戸出,553607,55360746,3,89,62495
七尾,富山,戸出,553607,55360749,4,156,202835
七尾,富山,戸出,553607,55360730,1,5,0
七尾,富山,戸出,553607,55360732,4,138,438265
七尾,富山,戸出,553607,55360733,5,70,79220
七尾,富山,戸出,553607,55360734,1,157,0
七尾,富山,戸出,553607,55360735,7,338,725980
七尾,富山,戸出,553607,55360738,1,16,0
七尾,富山,戸出,553607,55360739,28,454,453716
七尾,富山,戸出,553607,55360720,1,20,0
七尾,富山,戸出,553607,55360721,3,26,98715
七尾,富山,戸出,553607,55360722,5,106,175752
七尾,富山,戸出,553607,55360723,1,6,0
七尾,富山,戸出,553607,55360724,1,48,0
七尾,富山,戸出,553607,55360726,5,41,82311
七尾,富山,戸出,553607,55360728,1,17,0
七尾,富山,戸出,553607,55360729,15,551,1736003
七尾,富山,戸出,553607,55360710,4,43,22249
七尾,富山,戸出,553607,55360711,2,25,0
七尾,富山,戸出,553607,55360712,2,29,0
七尾,富山,戸出,553607,55360713,2,10,0
七尾,富山,戸出,553607,55360714,5,329,410404
七尾,富山,戸出,553607,55360715,1,74,0
七尾,富山,戸出,553607,55360716,2,58,0
七尾,富山,戸出,553607,55360718,1,6,0
七尾,富山,戸出,553607,55360719,1,55,0
七尾,富山,戸出,553607,55360700,5,186,239229
七尾,富山,戸出,553607,55360701,2,19,0
七尾,富山,戸出,553607,55360702,1,39,0
七尾,富山,戸出,553607,55360703,2,10,0
七尾,富山,戸出,553607,55360705,1,101,0
七尾,富山,戸出,553607,55360706,1,8,0
七尾,富山,戸出,553607,55360707,2,37,0
七尾,富山,戸出,553607,55360708,2,139,0
七尾,富山,戸出,553607,55360709,2,74,0
七尾,石川,加賀高松,553615,55361589,1,6,0
七尾,石川,加賀高松,553615,55361569,2,77,0
七尾,石川,加賀高松,553615,55361559,4,43,30738
七尾,石川,加賀高松,553615,55361549,1,12,0
七尾,石川,加賀高松,553615,55361538,5,42,49259
七尾,石川,加賀高松,553615,55361539,5,52,55142
七尾,石川,加賀高松,553615,55361527,14,101,82005
七尾,石川,加賀高松,553615,55361528,11,171,225200
七尾,石川,加賀高松,553615,55361529,3,23,21406
七尾,石川,加賀高松,553615,55361517,32,393,756035
七尾,石川,加賀高松,553615,55361518,13,433,1352451
七尾,石川,加賀高松,553615,55361506,1,51,0
七尾,石川,加賀高松,553615,55361507,2,29,0
七尾,石川,加賀高松,553615,55361508,4,772,6963534
七尾,石川,宝達山,553616,55361690,2,33,0
七尾,石川,宝達山,553616,55361691,1,28,0
七尾,石川,宝達山,553616,55361698,1,10,0
七尾,石川,宝達山,553616,55361680,3,50,40452
七尾,石川,宝達山,553616,55361682,2,44,0
七尾,石川,宝達山,553616,55361670,2,36,0
七尾,石川,宝達山,553616,55361671,1,71,0
七尾,石川,宝達山,553616,55361672,1,6,0
七尾,石川,宝達山,553616,55361661,3,27,27395
七尾,石川,宝達山,553616,55361650,4,69,87228
七尾,石川,宝達山,553616,55361651,1,6,0
七尾,石川,宝達山,553616,55361641,1,8,0
七尾,石川,宝達山,553616,55361642,2,16,0
七尾,石川,宝達山,553616,55361630,1,13,0
七尾,石川,宝達山,553616,55361631,1,5,0
七尾,石川,宝達山,553616,55361620,1,19,0
七尾,石川,宝達山,553616,55361600,4,43,83601
七尾,富山,飯久保,553617,55361791,2,17,0
七尾,富山,飯久保,553617,55361795,1,12,0
七尾,富山,飯久保,553617,55361797,3,15,6976
七尾,富山,飯久保,553617,55361798,1,311,0
七尾,富山,飯久保,553617,55361799,14,274,452111
七尾,富山,飯久保,553617,55361787,1,37,0
七尾,富山,飯久保,553617,55361788,2,112,0
七尾,富山,飯久保,553617,55361789,10,245,427060
七尾,富山,飯久保,553617,55361776,1,4,0
七尾,富山,飯久保,553617,55361777,4,130,241360
七尾,富山,飯久保,553617,55361778,1,24,0
七尾,富山,飯久保,553617,55361779,3,1241,4291673
七尾,富山,飯久保,553617,55361766,2,33,0
七尾,富山,飯久保,553617,55361767,2,24,0
七尾,富山,飯久保,553617,55361768,1,8,0
七尾,富山,飯久保,553617,55361769,3,71,162895
七尾,富山,飯久保,553617,55361755,1,8,0
七尾,富山,飯久保,553617,55361759,2,138,0
七尾,富山,飯久保,553617,55361727,2,52,0
七尾,富山,飯久保,553617,55361717,4,301,416007
七尾,富山,飯久保,553617,55361718,4,189,292991
七尾,富山,飯久保,553617,55361719,35,928,1051433
七尾,富山,飯久保,553617,55361706,2,14,0
七尾,富山,飯久保,553617,55361707,1,43,0
七尾,富山,飯久保,553617,55361708,5,375,1191309
七尾,富山,飯久保,553617,55361709,15,659,1303695
七尾,石川,羽咋,553626,55362691,5,168,397208
七尾,石川,羽咋,553626,55362692,6,400,571522
七尾,石川,羽咋,553626,55362696,1,14,0
七尾,石川,羽咋,553626,55362697,3,252,689422
七尾,石川,羽咋,553626,55362682,1,6,0
七尾,石川,羽咋,553626,55362671,1,19,0
七尾,石川,羽咋,553626,55362672,4,34,14968
七尾,石川,羽咋,553626,55362673,4,122,139657
七尾,石川,羽咋,553626,55362674,2,25,0
七尾,石川,羽咋,553626,55362675,1,45,0
七尾,石川,羽咋,553626,55362676,1,6,0
七尾,石川,羽咋,553626,55362661,1,18,0
七尾,石川,羽咋,553626,55362662,4,72,69120
七尾,石川,羽咋,553626,55362663,2,506,0
七尾,石川,羽咋,553626,55362664,2,64,0
七尾,石川,羽咋,553626,55362652,3,39,33528
七尾,石川,羽咋,553626,55362653,1,15,0
七尾,石川,羽咋,553626,55362657,1,6,0
七尾,石川,羽咋,553626,55362658,1,6,0
七尾,石川,羽咋,553626,55362641,2,200,0
七尾,石川,羽咋,553626,55362642,2,30,0
七尾,石川,羽咋,553626,55362643,1,5,0
七尾,石川,羽咋,553626,55362644,1,18,0
七尾,石川,羽咋,553626,55362631,1,31,0
七尾,石川,羽咋,553626,55362633,4,90,67338
七尾,石川,羽咋,553626,55362634,1,26,0
七尾,石川,羽咋,553626,55362621,2,332,0
七尾,石川,羽咋,553626,55362622,2,32,0
七尾,石川,羽咋,553626,55362624,1,9,0
七尾,石川,羽咋,553626,55362611,1,6,0
七尾,石川,羽咋,553626,55362612,1,45,0
七尾,石川,羽咋,553626,55362615,1,236,0
七尾,石川,羽咋,553626,55362601,2,19,0
七尾,富山,氷見,553627,55362764,1,7,0
七尾,富山,氷見,553627,55362768,2,14,0
七尾,富山,氷見,553627,55362751,1,4,0
七尾,富山,氷見,553627,55362754,1,4,0
七尾,富山,氷見,553627,55362755,1,7,0
七尾,富山,氷見,553627,55362756,2,13,0
七尾,富山,氷見,553627,55362757,1,4,0
七尾,富山,氷見,553627,55362748,3,44,15080
七尾,富山,氷見,553627,55362734,2,13,0
七尾,富山,氷見,553627,55362735,2,35,0
七尾,富山,氷見,553627,55362736,2,19,0
七尾,富山,氷見,553627,55362737,4,140,61850
七尾,富山,氷見,553627,55362738,6,110,362311
七尾,富山,氷見,553627,55362739,3,61,21378
七尾,富山,氷見,553627,55362720,1,4,0
七尾,富山,氷見,553627,55362724,8,363,1124949
七尾,富山,氷見,553627,55362727,3,473,1368939
七尾,富山,氷見,553627,55362728,13,228,167033
七尾,富山,氷見,553627,55362729,9,112,63667
七尾,富山,氷見,553627,55362712,2,34,0
七尾,富山,氷見,553627,55362713,1,4,0
七尾,富山,氷見,553627,55362714,2,41,0
七尾,富山,氷見,553627,55362718,3,72,70549
七尾,富山,氷見,553627,55362719,11,95,52910
七尾,富山,氷見,553627,55362706,1,109,0
七尾,富山,氷見,553627,55362708,1,8,0
七尾,富山,氷見,553627,55362709,4,24,9681
七尾,石川,柴垣,553636,55363692,3,26,32304
七尾,石川,柴垣,553636,55363693,1,5,0
七尾,石川,柴垣,553636,55363682,4,97,27175
七尾,石川,柴垣,553636,55363672,1,5,0
七尾,石川,柴垣,553636,55363675,1,4,0
七尾,石川,柴垣,553636,55363662,1,24,0
七尾,石川,柴垣,553636,55363659,1,9,0
七尾,石川,柴垣,553636,55363641,1,24,0
七尾,石川,柴垣,553636,55363648,1,11,0
七尾,石川,柴垣,553636,55363649,5,38,96822
七尾,石川,柴垣,553636,55363626,2,34,0
七尾,石川,柴垣,553636,55363627,1,7,0
七尾,石川,柴垣,553636,55363628,5,78,87657
七尾,石川,柴垣,553636,55363610,1,6,0
七尾,石川,柴垣,553636,55363614,1,5,0
七尾,石川,柴垣,553636,55363617,1,18,0
七尾,石川,柴垣,553636,55363618,1,31,0
七尾,石川,柴垣,553636,55363619,2,19,0
七尾,石川,柴垣,553636,55363600,1,10,0
七尾,石川,柴垣,553636,55363601,3,19,7735
七尾,石川,柴垣,553636,55363608,2,28,0
七尾,石川,能登二宮,553637,55363790,1,8,0
七尾,石川,能登二宮,553637,55363792,3,198,250136
七尾,石川,能登二宮,553637,55363793,2,13,0
七尾,石川,能登二宮,553637,55363794,2,12,0
七尾,石川,能登二宮,553637,55363781,1,9,0
